period,originName,destinationId,gradeId,gradeName,quantity,quantity-units
2014-03-01,Peru,US,HSO,Heavy Sour,380,thousand barrels
2014-03-01,Saudi Arabia,US,HSO,Heavy Sour,237,thousand barrels
2014-03-01,Saudi Arabia,US,LSO,Light Sour,7195,thousand barrels
2014-03-01,Saudi Arabia,US,MED,Medium,36735,thousand barrels
2014-03-01,United Kingdom,US,HSO,Heavy Sour,512,thousand barrels
2014-03-01,Venezuela,US,HSO,Heavy Sour,22454,thousand barrels
2014-04-01,Algeria,US,LSW,Light Sweet,247,thousand barrels
2014-04-01,Angola,US,HSO,Heavy Sour,1029,thousand barrels
2014-04-01,Angola,US,HSW,Heavy Sweet,1474,thousand barrels
2014-04-01,Angola,US,LSW,Light Sweet,1063,thousand barrels
2014-04-01,Angola,US,MED,Medium,467,thousand barrels
2014-04-01,Argentina,US,HSW,Heavy Sweet,1642,thousand barrels
2014-04-01,Azerbaijan,US,LSW,Light Sweet,1054,thousand barrels
2014-04-01,Brazil,US,HSO,Heavy Sour,2260,thousand barrels
2014-04-01,Canada,US,HSO,Heavy Sour,48094,thousand barrels
2014-04-01,Canada,US,HSW,Heavy Sweet,2052,thousand barrels
2014-04-01,Canada,US,LSO,Light Sour,4688,thousand barrels
2014-04-01,Canada,US,LSW,Light Sweet,5140,thousand barrels
2014-04-01,Canada,US,MED,Medium,22147,thousand barrels
2014-04-01,Chad,US,HSW,Heavy Sweet,1443,thousand barrels
2014-04-01,Colombia,US,HSO,Heavy Sour,7540,thousand barrels
2014-04-01,Colombia,US,MED,Medium,1547,thousand barrels
2014-04-01,Ecuador,US,HSO,Heavy Sour,5036,thousand barrels
2014-04-01,Gabon,US,HSW,Heavy Sweet,491,thousand barrels
2014-04-01,Guatemala,US,HSO,Heavy Sour,494,thousand barrels
2014-04-01,Indonesia,US,LSW,Light Sweet,114,thousand barrels
2014-04-01,Indonesia,US,MED,Medium,129,thousand barrels
2014-04-01,Iraq,US,MED,Medium,9621,thousand barrels
2014-04-01,Kuwait,US,HSO,Heavy Sour,2370,thousand barrels
2014-04-01,Kuwait,US,MED,Medium,7897,thousand barrels
2014-04-01,Mexico,US,HSO,Heavy Sour,19392,thousand barrels
2014-04-01,Mexico,US,LSO,Light Sour,299,thousand barrels
2014-04-01,Mexico,US,LSW,Light Sweet,110,thousand barrels
2014-04-01,Mexico,US,MED,Medium,904,thousand barrels
2014-04-01,Nigeria,US,LSW,Light Sweet,2901,thousand barrels
2014-04-01,Nigeria,US,MED,Medium,1678,thousand barrels
2014-04-01,Norway,US,LSW,Light Sweet,1037,thousand barrels
2014-04-01,Peru,US,HSO,Heavy Sour,399,thousand barrels
2014-04-01,Saudi Arabia,US,HSO,Heavy Sour,4032,thousand barrels
2014-04-01,Saudi Arabia,US,LSO,Light Sour,2536,thousand barrels
2014-04-01,Saudi Arabia,US,MED,Medium,40796,thousand barrels
2014-04-01,Thailand,US,LSW,Light Sweet,803,thousand barrels
2014-04-01,Venezuela,US,HSO,Heavy Sour,22862,thousand barrels
2014-04-01,Venezuela,US,HSW,Heavy Sweet,554,thousand barrels
2014-04-01,Vietnam,US,MED,Medium,297,thousand barrels
2014-05-01,Algeria,US,LSW,Light Sweet,796,thousand barrels
2014-05-01,Angola,US,HSO,Heavy Sour,818,thousand barrels
2014-05-01,Angola,US,HSW,Heavy Sweet,1609,thousand barrels
2014-05-01,Angola,US,LSW,Light Sweet,1013,thousand barrels
2014-05-01,Angola,US,MED,Medium,1668,thousand barrels
2014-05-01,Argentina,US,HSW,Heavy Sweet,1429,thousand barrels
2014-05-01,Brazil,US,HSO,Heavy Sour,2992,thousand barrels
2014-05-01,Brazil,US,MED,Medium,351,thousand barrels
2014-05-01,Canada,US,HSO,Heavy Sour,50187,thousand barrels
2014-05-01,Canada,US,HSW,Heavy Sweet,2498,thousand barrels
2014-05-01,Canada,US,LSO,Light Sour,5430,thousand barrels
2014-05-01,Canada,US,LSW,Light Sweet,7167,thousand barrels
2014-05-01,Canada,US,MED,Medium,19899,thousand barrels
2014-05-01,Chad,US,HSW,Heavy Sweet,1919,thousand barrels
2014-05-01,Colombia,US,HSO,Heavy Sour,6548,thousand barrels
2014-05-01,Colombia,US,LSO,Light Sour,337,thousand barrels
2014-05-01,Ecuador,US,HSO,Heavy Sour,4430,thousand barrels
2014-05-01,Ecuador,US,HSW,Heavy Sweet,2117,thousand barrels
2014-05-01,Gabon,US,MED,Medium,620,thousand barrels
2014-05-01,Guatemala,US,HSO,Heavy Sour,258,thousand barrels
2014-05-01,Indonesia,US,MED,Medium,148,thousand barrels
2014-05-01,Iraq,US,HSO,Heavy Sour,533,thousand barrels
2014-05-01,Iraq,US,MED,Medium,10356,thousand barrels
2014-05-01,Kuwait,US,HSO,Heavy Sour,947,thousand barrels
2014-05-01,Kuwait,US,MED,Medium,9397,thousand barrels
2014-05-01,Mexico,US,HSO,Heavy Sour,20480,thousand barrels
2014-05-01,Mexico,US,LSW,Light Sweet,226,thousand barrels
2014-05-01,Mexico,US,MED,Medium,2509,thousand barrels
2014-05-01,Nigeria,US,HSO,Heavy Sour,632,thousand barrels
2014-05-01,Nigeria,US,LSW,Light Sweet,1901,thousand barrels
2014-05-01,Russia,US,LSW,Light Sweet,710,thousand barrels
2014-05-01,Saudi Arabia,US,HSO,Heavy Sour,4015,thousand barrels
2014-05-01,Saudi Arabia,US,LSO,Light Sour,4619,thousand barrels
2014-05-01,Saudi Arabia,US,MED,Medium,29308,thousand barrels
2014-05-01,Thailand,US,LSW,Light Sweet,259,thousand barrels
2014-05-01,Trinidad and Tobago,US,MED,Medium,361,thousand barrels
2014-05-01,United Kingdom,US,HSO,Heavy Sour,526,thousand barrels
2014-05-01,Venezuela,US,HSO,Heavy Sour,22181,thousand barrels
2014-05-01,Vietnam,US,LSO,Light Sour,416,thousand barrels
2014-05-01,Vietnam,US,LSW,Light Sweet,567,thousand barrels
2014-06-01,Algeria,US,LSW,Light Sweet,444,thousand barrels
2014-06-01,Angola,US,HSW,Heavy Sweet,1328,thousand barrels
2014-06-01,Angola,US,LSW,Light Sweet,2225,thousand barrels
2014-06-01,Angola,US,MED,Medium,1219,thousand barrels
2014-06-01,Argentina,US,HSW,Heavy Sweet,650,thousand barrels
2014-06-01,Brazil,US,HSO,Heavy Sour,2864,thousand barrels
2014-06-01,Brazil,US,MED,Medium,1043,thousand barrels
2014-06-01,Canada,US,HSO,Heavy Sour,52464,thousand barrels
2014-06-01,Canada,US,HSW,Heavy Sweet,2589,thousand barrels
2014-06-01,Canada,US,LSO,Light Sour,3179,thousand barrels
2014-06-01,Canada,US,LSW,Light Sweet,6323,thousand barrels
2014-06-01,Canada,US,MED,Medium,18444,thousand barrels
2014-06-01,Chad,US,HSW,Heavy Sweet,1908,thousand barrels
2014-06-01,Colombia,US,HSO,Heavy Sour,5787,thousand barrels
2014-06-01,Colombia,US,MED,Medium,299,thousand barrels
2014-06-01,Congo-Brazzaville,US,LSW,Light Sweet,640,thousand barrels
2014-06-01,Ecuador,US,HSO,Heavy Sour,4139,thousand barrels
2014-06-01,Guatemala,US,HSO,Heavy Sour,277,thousand barrels
2014-06-01,Indonesia,US,MED,Medium,447,thousand barrels
2014-06-01,Iraq,US,HSO,Heavy Sour,511,thousand barrels
2014-06-01,Iraq,US,MED,Medium,15356,thousand barrels
2014-06-01,Kuwait,US,HSO,Heavy Sour,1421,thousand barrels
2014-06-01,Kuwait,US,MED,Medium,9229,thousand barrels
2014-06-01,Mauritania,US,LSW,Light Sweet,200,thousand barrels
2014-06-01,Mexico,US,HSO,Heavy Sour,18188,thousand barrels
2014-06-01,Mexico,US,LSO,Light Sour,550,thousand barrels
2014-06-01,Mexico,US,LSW,Light Sweet,98,thousand barrels
2014-06-01,Mexico,US,MED,Medium,3078,thousand barrels
2014-06-01,Nigeria,US,LSW,Light Sweet,1648,thousand barrels
2014-06-01,Nigeria,US,MED,Medium,1031,thousand barrels
2014-06-01,Peru,US,HSO,Heavy Sour,359,thousand barrels
2014-06-01,Peru,US,HSW,Heavy Sweet,362,thousand barrels
2014-06-01,Russia,US,LSW,Light Sweet,951,thousand barrels
2014-06-01,Saudi Arabia,US,HSO,Heavy Sour,4547,thousand barrels
2014-06-01,Saudi Arabia,US,HSW,Heavy Sweet,469,thousand barrels
2014-06-01,Saudi Arabia,US,LSO,Light Sour,3669,thousand barrels
2014-06-01,Saudi Arabia,US,MED,Medium,21819,thousand barrels
2014-06-01,Thailand,US,LSW,Light Sweet,240,thousand barrels
2014-06-01,United Arab Emirates,US,LSW,Light Sweet,1055,thousand barrels
2014-06-01,Venezuela,US,HSO,Heavy Sour,20975,thousand barrels
2014-07-01,Algeria,US,LSW,Light Sweet,604,thousand barrels
2014-07-01,Angola,US,HSW,Heavy Sweet,1787,thousand barrels
2014-07-01,Angola,US,LSW,Light Sweet,513,thousand barrels
2014-07-01,Angola,US,MED,Medium,2064,thousand barrels
2014-07-01,Argentina,US,HSW,Heavy Sweet,1558,thousand barrels
2014-07-01,Azerbaijan,US,LSW,Light Sweet,2088,thousand barrels
2014-07-01,Brazil,US,HSO,Heavy Sour,3319,thousand barrels
2014-07-01,Brazil,US,HSW,Heavy Sweet,925,thousand barrels
2014-07-01,Canada,US,HSO,Heavy Sour,58747,thousand barrels
2014-07-01,Canada,US,HSW,Heavy Sweet,2298,thousand barrels
2014-07-01,Canada,US,LSO,Light Sour,3567,thousand barrels
2014-07-01,Canada,US,LSW,Light Sweet,5866,thousand barrels
2014-07-01,Canada,US,MED,Medium,16604,thousand barrels
2014-07-01,Chad,US,HSW,Heavy Sweet,2848,thousand barrels
2014-07-01,Colombia,US,HSO,Heavy Sour,4829,thousand barrels
2014-07-01,Colombia,US,MED,Medium,1272,thousand barrels
2014-07-01,Congo-Brazzaville,US,LSW,Light Sweet,296,thousand barrels
2014-07-01,Ecuador,US,HSO,Heavy Sour,6320,thousand barrels
2014-07-01,Ecuador,US,HSW,Heavy Sweet,327,thousand barrels
2014-07-01,Gabon,US,MED,Medium,657,thousand barrels
2014-07-01,Indonesia,US,MED,Medium,257,thousand barrels
2014-07-01,Iraq,US,HSO,Heavy Sour,264,thousand barrels
2014-07-01,Iraq,US,MED,Medium,15112,thousand barrels
2014-07-01,Kuwait,US,HSO,Heavy Sour,1457,thousand barrels
2014-07-01,Kuwait,US,MED,Medium,10172,thousand barrels
2014-07-01,Mauritania,US,LSW,Light Sweet,91,thousand barrels
2014-07-01,Mauritania,US,MED,Medium,100,thousand barrels
2014-07-01,Mexico,US,HSO,Heavy Sour,20069,thousand barrels
2014-07-01,Mexico,US,LSW,Light Sweet,149,thousand barrels
2014-07-01,Mexico,US,MED,Medium,1901,thousand barrels
2014-07-01,Peru,US,HSO,Heavy Sour,399,thousand barrels
2014-07-01,Russia,US,LSO,Light Sour,719,thousand barrels
2014-07-01,Russia,US,LSW,Light Sweet,1532,thousand barrels
2014-07-01,Russia,US,MED,Medium,377,thousand barrels
2014-07-01,Saudi Arabia,US,HSO,Heavy Sour,4198,thousand barrels
2014-07-01,Saudi Arabia,US,LSO,Light Sour,468,thousand barrels
2014-07-01,Saudi Arabia,US,LSW,Light Sweet,1066,thousand barrels
2014-07-01,Saudi Arabia,US,MED,Medium,32421,thousand barrels
2014-07-01,Thailand,US,LSW,Light Sweet,382,thousand barrels
2014-07-01,United Arab Emirates,US,LSO,Light Sour,941,thousand barrels
2014-07-01,United Kingdom,US,HSO,Heavy Sour,896,thousand barrels
2014-07-01,Venezuela,US,HSO,Heavy Sour,26400,thousand barrels
2014-07-01,Vietnam,US,LSW,Light Sweet,288,thousand barrels
2014-07-01,Vietnam,US,MED,Medium,386,thousand barrels
2014-08-01,Albania,US,HSO,Heavy Sour,256,thousand barrels
2014-08-01,Angola,US,HSO,Heavy Sour,425,thousand barrels
2014-08-01,Angola,US,HSW,Heavy Sweet,1062,thousand barrels
2014-08-01,Angola,US,LSW,Light Sweet,1096,thousand barrels
2014-08-01,Angola,US,MED,Medium,1205,thousand barrels
2014-08-01,Argentina,US,HSW,Heavy Sweet,423,thousand barrels
2014-08-01,Australia,US,HSW,Heavy Sweet,578,thousand barrels
2014-08-01,Belize,US,LSO,Light Sour,68,thousand barrels
2014-08-01,Brazil,US,HSO,Heavy Sour,4009,thousand barrels
2014-08-01,Brazil,US,HSW,Heavy Sweet,2298,thousand barrels
2014-08-01,Canada,US,HSO,Heavy Sour,53874,thousand barrels
2014-08-01,Canada,US,HSW,Heavy Sweet,3383,thousand barrels
2014-08-01,Canada,US,LSO,Light Sour,4507,thousand barrels
2014-08-01,Canada,US,LSW,Light Sweet,4607,thousand barrels
2014-08-01,Canada,US,MED,Medium,25390,thousand barrels
2014-08-01,Chad,US,HSO,Heavy Sour,953,thousand barrels
2014-08-01,Chad,US,HSW,Heavy Sweet,954,thousand barrels
2014-08-01,Colombia,US,HSO,Heavy Sour,8464,thousand barrels
2014-08-01,Colombia,US,MED,Medium,1642,thousand barrels
2014-08-01,Ecuador,US,HSO,Heavy Sour,9444,thousand barrels
2014-08-01,Equatorial Guinea,US,MED,Medium,996,thousand barrels
2014-08-01,Gabon,US,LSW,Light Sweet,650,thousand barrels
2014-08-01,Guatemala,US,HSO,Heavy Sour,250,thousand barrels
2014-08-01,Indonesia,US,MED,Medium,771,thousand barrels
2014-08-01,Iraq,US,HSO,Heavy Sour,1561,thousand barrels
2014-08-01,Iraq,US,MED,Medium,15282,thousand barrels
2014-08-01,Kuwait,US,HSO,Heavy Sour,1539,thousand barrels
2014-08-01,Kuwait,US,MED,Medium,6625,thousand barrels
2014-08-01,Mexico,US,HSO,Heavy Sour,21761,thousand barrels
2014-08-01,Mexico,US,LSW,Light Sweet,154,thousand barrels
2014-08-01,Mexico,US,MED,Medium,849,thousand barrels
2014-08-01,Peru,US,HSO,Heavy Sour,145,thousand barrels
2014-08-01,Russia,US,LSW,Light Sweet,223,thousand barrels
2014-08-01,Russia,US,MED,Medium,741,thousand barrels
2014-08-01,Saudi Arabia,US,HSO,Heavy Sour,4104,thousand barrels
2014-08-01,Saudi Arabia,US,LSO,Light Sour,836,thousand barrels
2014-08-01,Saudi Arabia,US,MED,Medium,22765,thousand barrels
2014-08-01,Thailand,US,LSW,Light Sweet,190,thousand barrels
2014-08-01,Trinidad and Tobago,US,MED,Medium,361,thousand barrels
2014-08-01,United Arab Emirates,US,LSO,Light Sour,1933,thousand barrels
2014-08-01,United Kingdom,US,MED,Medium,1,thousand barrels
2014-08-01,Venezuela,US,HSO,Heavy Sour,24932,thousand barrels
2014-08-01,Vietnam,US,MED,Medium,342,thousand barrels
2014-09-01,Albania,US,HSO,Heavy Sour,234,thousand barrels
2014-09-01,Angola,US,HSO,Heavy Sour,453,thousand barrels
2014-09-01,Angola,US,HSW,Heavy Sweet,1426,thousand barrels
2014-09-01,Angola,US,LSW,Light Sweet,2274,thousand barrels
2014-09-01,Angola,US,MED,Medium,1351,thousand barrels
2014-09-01,Argentina,US,HSW,Heavy Sweet,1025,thousand barrels
2014-09-01,Brazil,US,HSO,Heavy Sour,1669,thousand barrels
2014-09-01,Brazil,US,MED,Medium,1496,thousand barrels
2014-09-01,Canada,US,HSO,Heavy Sour,59657,thousand barrels
2014-09-01,Canada,US,HSW,Heavy Sweet,3601,thousand barrels
2014-09-01,Canada,US,LSO,Light Sour,5444,thousand barrels
2014-09-01,Canada,US,LSW,Light Sweet,4568,thousand barrels
2014-09-01,Canada,US,MED,Medium,20216,thousand barrels
2014-09-01,Chad,US,HSW,Heavy Sweet,2856,thousand barrels
2014-09-01,Colombia,US,HSO,Heavy Sour,8685,thousand barrels
2014-09-01,Colombia,US,MED,Medium,1059,thousand barrels
2014-09-01,Ecuador,US,HSO,Heavy Sour,8799,thousand barrels
2014-09-01,Ecuador,US,MED,Medium,360,thousand barrels
2014-09-01,Gabon,US,MED,Medium,649,thousand barrels
2014-09-01,Indonesia,US,LSW,Light Sweet,251,thousand barrels
2014-09-01,Indonesia,US,MED,Medium,754,thousand barrels
2014-09-01,Iraq,US,HSO,Heavy Sour,1242,thousand barrels
2014-09-01,Iraq,US,MED,Medium,9267,thousand barrels
2014-09-01,Kuwait,US,HSO,Heavy Sour,3063,thousand barrels
2014-09-01,Kuwait,US,MED,Medium,4052,thousand barrels
2014-09-01,Mexico,US,HSO,Heavy Sour,20263,thousand barrels
2014-09-01,Mexico,US,LSO,Light Sour,1560,thousand barrels
2014-09-01,Mexico,US,LSW,Light Sweet,7,thousand barrels
2014-09-01,Mexico,US,MED,Medium,2647,thousand barrels
2014-09-01,Nigeria,US,MED,Medium,953,thousand barrels
2014-09-01,Peru,US,HSO,Heavy Sour,234,thousand barrels
2014-09-01,Russia,US,LSW,Light Sweet,708,thousand barrels
2014-09-01,Saudi Arabia,US,HSO,Heavy Sour,3523,thousand barrels
2014-09-01,Saudi Arabia,US,LSO,Light Sour,2391,thousand barrels
2014-09-01,Saudi Arabia,US,MED,Medium,24206,thousand barrels
2014-09-01,United Arab Emirates,US,LSO,Light Sour,937,thousand barrels
2014-09-01,Venezuela,US,HSO,Heavy Sour,22161,thousand barrels
2014-09-01,Venezuela,US,HSW,Heavy Sweet,526,thousand barrels
2014-09-01,Vietnam,US,LSW,Light Sweet,284,thousand barrels
2014-10-01,Angola,US,HSO,Heavy Sour,855,thousand barrels
2014-10-01,Angola,US,LSW,Light Sweet,901,thousand barrels
2014-10-01,Angola,US,MED,Medium,2637,thousand barrels
2014-10-01,Argentina,US,HSW,Heavy Sweet,1004,thousand barrels
2014-10-01,Azerbaijan,US,LSW,Light Sweet,3154,thousand barrels
2014-10-01,Brazil,US,HSO,Heavy Sour,5899,thousand barrels
2014-10-01,Brazil,US,HSW,Heavy Sweet,582,thousand barrels
2014-10-01,Brazil,US,MED,Medium,1402,thousand barrels
2014-10-01,Canada,US,HSO,Heavy Sour,59462,thousand barrels
2014-10-01,Canada,US,HSW,Heavy Sweet,2359,thousand barrels
2014-10-01,Canada,US,LSO,Light Sour,6183,thousand barrels
2014-10-01,Canada,US,LSW,Light Sweet,6503,thousand barrels
2014-10-01,Canada,US,MED,Medium,19307,thousand barrels
2014-10-01,Chad,US,HSW,Heavy Sweet,3345,thousand barrels
2014-10-01,Colombia,US,HSO,Heavy Sour,9795,thousand barrels
2014-10-01,Colombia,US,MED,Medium,270,thousand barrels
2014-10-01,Ecuador,US,HSO,Heavy Sour,7507,thousand barrels
2014-10-01,Gabon,US,LSW,Light Sweet,350,thousand barrels
2014-10-01,Gabon,US,MED,Medium,638,thousand barrels
2014-10-01,Guatemala,US,HSO,Heavy Sour,226,thousand barrels
2014-10-01,Indonesia,US,MED,Medium,353,thousand barrels
2014-10-01,Iraq,US,HSO,Heavy Sour,397,thousand barrels
2014-10-01,Iraq,US,HSW,Heavy Sweet,474,thousand barrels
2014-10-01,Iraq,US,LSO,Light Sour,1,thousand barrels
2014-10-01,Iraq,US,MED,Medium,7990,thousand barrels
2014-10-01,Kuwait,US,HSO,Heavy Sour,1625,thousand barrels
2014-10-01,Kuwait,US,MED,Medium,7802,thousand barrels
2014-10-01,Mexico,US,HSO,Heavy Sour,17984,thousand barrels
2014-10-01,Mexico,US,LSO,Light Sour,1570,thousand barrels
2014-10-01,Mexico,US,MED,Medium,3213,thousand barrels
2014-10-01,Nigeria,US,HSO,Heavy Sour,30,thousand barrels
2014-10-01,Nigeria,US,LSW,Light Sweet,10,thousand barrels
2014-10-01,Nigeria,US,MED,Medium,949,thousand barrels
2014-10-01,Russia,US,LSW,Light Sweet,713,thousand barrels
2014-10-01,Saudi Arabia,US,HSO,Heavy Sour,3101,thousand barrels
2014-10-01,Saudi Arabia,US,LSO,Light Sour,1955,thousand barrels
2014-10-01,Saudi Arabia,US,MED,Medium,20535,thousand barrels
2014-10-01,United Kingdom,US,HSO,Heavy Sour,516,thousand barrels
2014-10-01,Venezuela,US,HSO,Heavy Sour,18626,thousand barrels
2014-10-01,Venezuela,US,MED,Medium,804,thousand barrels
2014-10-01,Vietnam,US,LSW,Light Sweet,573,thousand barrels
2014-11-01,Angola,US,HSO,Heavy Sour,2567,thousand barrels
2014-11-01,Angola,US,LSW,Light Sweet,419,thousand barrels
2014-11-01,Angola,US,MED,Medium,2547,thousand barrels
2014-11-01,Argentina,US,HSW,Heavy Sweet,700,thousand barrels
2014-11-01,Azerbaijan,US,LSW,Light Sweet,1051,thousand barrels
2014-11-01,Brazil,US,HSO,Heavy Sour,5252,thousand barrels
2014-11-01,Brazil,US,HSW,Heavy Sweet,782,thousand barrels
2014-11-01,Brazil,US,MED,Medium,597,thousand barrels
2014-11-01,Canada,US,HSO,Heavy Sour,51513,thousand barrels
2014-11-01,Canada,US,HSW,Heavy Sweet,2421,thousand barrels
2014-11-01,Canada,US,LSO,Light Sour,6350,thousand barrels
2014-11-01,Canada,US,LSW,Light Sweet,5879,thousand barrels
2014-11-01,Canada,US,MED,Medium,21976,thousand barrels
2014-11-01,Chad,US,HSW,Heavy Sweet,956,thousand barrels
2014-11-01,Chad,US,MED,Medium,474,thousand barrels
2014-11-01,Colombia,US,HSO,Heavy Sour,11021,thousand barrels
2014-11-01,Colombia,US,MED,Medium,1285,thousand barrels
2014-11-01,Congo-Brazzaville,US,LSW,Light Sweet,212,thousand barrels
2014-11-01,Ecuador,US,HSO,Heavy Sour,3072,thousand barrels
2014-11-01,Ecuador,US,MED,Medium,334,thousand barrels
2014-11-01,Indonesia,US,MED,Medium,362,thousand barrels
2014-11-01,Iraq,US,HSO,Heavy Sour,4561,thousand barrels
2014-11-01,Iraq,US,MED,Medium,8065,thousand barrels
2014-11-01,Kuwait,US,HSO,Heavy Sour,794,thousand barrels
2014-11-01,Kuwait,US,MED,Medium,3304,thousand barrels
2014-11-01,Libya,US,LSW,Light Sweet,978,thousand barrels
2014-11-01,Libya,US,MED,Medium,449,thousand barrels
2014-11-01,Mexico,US,HSO,Heavy Sour,22575,thousand barrels
2014-11-01,Mexico,US,LSO,Light Sour,544,thousand barrels
2014-11-01,Mexico,US,MED,Medium,3387,thousand barrels
2014-11-01,Nigeria,US,MED,Medium,499,thousand barrels
2014-11-01,Saudi Arabia,US,HSO,Heavy Sour,2541,thousand barrels
2014-11-01,Saudi Arabia,US,LSO,Light Sour,4554,thousand barrels
2014-11-01,Saudi Arabia,US,MED,Medium,23326,thousand barrels
2014-11-01,Trinidad and Tobago,US,MED,Medium,377,thousand barrels
2014-11-01,United Kingdom,US,HSO,Heavy Sour,520,thousand barrels
2014-11-01,Venezuela,US,HSO,Heavy Sour,22310,thousand barrels
2014-11-01,Vietnam,US,LSW,Light Sweet,291,thousand barrels
2014-12-01,Angola,US,HSO,Heavy Sour,3310,thousand barrels
2014-12-01,Angola,US,LSW,Light Sweet,651,thousand barrels
2014-12-01,Angola,US,MED,Medium,1237,thousand barrels
2014-12-01,Brazil,US,HSO,Heavy Sour,3655,thousand barrels
2014-12-01,Brazil,US,HSW,Heavy Sweet,964,thousand barrels
2014-12-01,Brazil,US,MED,Medium,1021,thousand barrels
2014-12-01,Canada,US,HSO,Heavy Sour,61863,thousand barrels
2014-12-01,Canada,US,HSW,Heavy Sweet,3072,thousand barrels
2014-12-01,Canada,US,LSO,Light Sour,5621,thousand barrels
2014-12-01,Canada,US,LSW,Light Sweet,7971,thousand barrels
2014-12-01,Canada,US,MED,Medium,24990,thousand barrels
2014-12-01,Chad,US,HSO,Heavy Sour,474,thousand barrels
2014-12-01,Chad,US,HSW,Heavy Sweet,1915,thousand barrels
2014-12-01,Colombia,US,HSO,Heavy Sour,6319,thousand barrels
2014-12-01,Colombia,US,MED,Medium,2133,thousand barrels
2014-12-01,Congo-Brazzaville,US,LSW,Light Sweet,315,thousand barrels
2014-12-01,Ecuador,US,HSO,Heavy Sour,7567,thousand barrels
2014-12-01,Ecuador,US,MED,Medium,327,thousand barrels
2014-12-01,Guatemala,US,HSO,Heavy Sour,248,thousand barrels
2014-12-01,Indonesia,US,MED,Medium,1550,thousand barrels
2014-12-01,Iraq,US,HSO,Heavy Sour,4092,thousand barrels
2014-12-01,Iraq,US,MED,Medium,4648,thousand barrels
2014-12-01,Kuwait,US,HSO,Heavy Sour,728,thousand barrels
2014-12-01,Kuwait,US,MED,Medium,5381,thousand barrels
2014-12-01,Libya,US,LSW,Light Sweet,326,thousand barrels
2014-12-01,Mexico,US,HSO,Heavy Sour,20284,thousand barrels
2014-12-01,Mexico,US,LSO,Light Sour,1203,thousand barrels
2014-12-01,Mexico,US,MED,Medium,1687,thousand barrels
2014-12-01,Nigeria,US,LSW,Light Sweet,950,thousand barrels
2014-12-01,Nigeria,US,MED,Medium,2496,thousand barrels
2014-12-01,Peru,US,HSO,Heavy Sour,398,thousand barrels
2014-12-01,Saudi Arabia,US,LSO,Light Sour,2779,thousand barrels
2014-12-01,Saudi Arabia,US,MED,Medium,22411,thousand barrels
2014-12-01,Venezuela,US,HSO,Heavy Sour,21093,thousand barrels
2014-12-01,Vietnam,US,MED,Medium,299,thousand barrels
2015-01-01,Albania,US,HSO,Heavy Sour,240,thousand barrels
