period,originName,destinationId,gradeId,gradeName,quantity,quantity-units,originCode,originLat,originLon
2016-07-01,Angola,US,HSW,Heavy Sweet,1566,thousand barrels,AO,-11.202692,17.873887
2016-07-01,Angola,US,LSW,Light Sweet,2490,thousand barrels,AO,-11.202692,17.873887
2016-07-01,Angola,US,MED,Medium,4289,thousand barrels,AO,-11.202692,17.873887
2016-07-01,Australia,US,HSW,Heavy Sweet,656,thousand barrels,AU,-25.274398,133.775136
2016-07-01,Azerbaijan,US,LSW,Light Sweet,564,thousand barrels,AZ,40.143105,47.576927
2016-07-01,Bolivia,US,LSW,Light Sweet,318,thousand barrels,BO,-16.290154,-63.588653
2016-07-01,Brazil,US,HSO,Heavy Sour,2582,thousand barrels,BR,-14.235004,-51.92528
2016-07-01,Brazil,US,LSW,Light Sweet,371,thousand barrels,BR,-14.235004,-51.92528
2016-07-01,Brazil,US,MED,Medium,1421,thousand barrels,BR,-14.235004,-51.92528
2016-07-01,Canada,US,HSO,Heavy Sour,57701,thousand barrels,CA,56.130366,-106.346771
2016-07-01,Canada,US,HSW,Heavy Sweet,5727,thousand barrels,CA,56.130366,-106.346771
2016-07-01,Canada,US,LSO,Light Sour,6090,thousand barrels,CA,56.130366,-106.346771
2016-07-01,Canada,US,LSW,Light Sweet,3778,thousand barrels,CA,56.130366,-106.346771
2016-07-01,Canada,US,MED,Medium,17751,thousand barrels,CA,56.130366,-106.346771
2016-07-01,Chad,US,HSW,Heavy Sweet,1995,thousand barrels,TD,15.454166,18.732207
2016-07-01,Colombia,US,HSO,Heavy Sour,11707,thousand barrels,CO,4.570868,-74.297333
2016-07-01,Colombia,US,MED,Medium,3707,thousand barrels,CO,4.570868,-74.297333
2016-07-01,Denmark,US,MED,Medium,627,thousand barrels,DK,56.26392,9.501785
2016-07-01,Ecuador,US,HSO,Heavy Sour,7069,thousand barrels,EC,-1.831239,-78.183406
2016-07-01,Egypt,US,LSW,Light Sweet,1396,thousand barrels,EG,26.820553,30.802498
2016-07-01,Equatorial Guinea,US,HSW,Heavy Sweet,332,thousand barrels,GQ,1.650801,10.267895
2016-07-01,Guatemala,US,HSO,Heavy Sour,257,thousand barrels,GT,15.783471,-90.230759
2016-07-01,Indonesia,US,MED,Medium,1311,thousand barrels,ID,-0.789275,113.921327
2016-07-01,Iraq,US,HSO,Heavy Sour,5320,thousand barrels,IQ,33.223191,43.679291
2016-07-01,Iraq,US,HSW,Heavy Sweet,444,thousand barrels,IQ,33.223191,43.679291
2016-07-01,Iraq,US,MED,Medium,5665,thousand barrels,IQ,33.223191,43.679291
2016-07-01,Kuwait,US,MED,Medium,10025,thousand barrels,KW,29.31166,47.481766
2016-07-01,Mexico,US,HSO,Heavy Sour,18518,thousand barrels,MX,23.634501,-102.552784
2016-07-01,Mexico,US,LSO,Light Sour,1070,thousand barrels,MX,23.634501,-102.552784
2016-07-01,Netherlands,US,HSO,Heavy Sour,314,thousand barrels,NL,52.132633,5.291266
2016-07-01,Nigeria,US,LSW,Light Sweet,5484,thousand barrels,NG,9.081999,8.675277
2016-07-01,Nigeria,US,MED,Medium,1895,thousand barrels,NG,9.081999,8.675277
2016-07-01,Norway,US,LSW,Light Sweet,998,thousand barrels,NO,60.472024,8.468946
2016-07-01,Norway,US,MED,Medium,1048,thousand barrels,NO,60.472024,8.468946
2016-07-01,Oman,US,MED,Medium,1741,thousand barrels,OM,21.512583,55.923255
2016-07-01,Russia,US,MED,Medium,1985,thousand barrels,RU,61.52401,105.318756
2016-07-01,Saudi Arabia,US,HSO,Heavy Sour,966,thousand barrels,SA,23.885942,45.079162
2016-07-01,Saudi Arabia,US,LSO,Light Sour,2776,thousand barrels,SA,23.885942,45.079162
2016-07-01,Saudi Arabia,US,MED,Medium,28851,thousand barrels,SA,23.885942,45.079162
2016-07-01,United Kingdom,US,LSW,Light Sweet,325,thousand barrels,GB,55.378051,-3.435973
2016-07-01,Venezuela,US,HSO,Heavy Sour,24875,thousand barrels,VE,6.42375,-66.58973
2016-07-01,Venezuela,US,HSW,Heavy Sweet,1498,thousand barrels,VE,6.42375,-66.58973
2016-06-01,Albania,US,HSO,Heavy Sour,483,thousand barrels,AL,41.153332,20.168331
2016-06-01,Algeria,US,LSW,Light Sweet,1253,thousand barrels,DZ,28.033886,1.659626
2016-06-01,Angola,US,HSO,Heavy Sour,886,thousand barrels,AO,-11.202692,17.873887
2016-06-01,Angola,US,HSW,Heavy Sweet,1280,thousand barrels,AO,-11.202692,17.873887
2016-06-01,Angola,US,LSW,Light Sweet,982,thousand barrels,AO,-11.202692,17.873887
2016-06-01,Angola,US,MED,Medium,689,thousand barrels,AO,-11.202692,17.873887
2016-06-01,Argentina,US,HSW,Heavy Sweet,482,thousand barrels,AR,-38.416097,-63.616672
2016-06-01,Argentina,US,LSO,Light Sour,140,thousand barrels,AR,-38.416097,-63.616672
2016-06-01,Argentina,US,LSW,Light Sweet,218,thousand barrels,AR,-38.416097,-63.616672
2016-06-01,Brazil,US,HSO,Heavy Sour,1351,thousand barrels,BR,-14.235004,-51.92528
2016-06-01,Brazil,US,HSW,Heavy Sweet,438,thousand barrels,BR,-14.235004,-51.92528
2016-06-01,Brazil,US,MED,Medium,2966,thousand barrels,BR,-14.235004,-51.92528
2016-06-01,Canada,US,HSO,Heavy Sour,51398,thousand barrels,CA,56.130366,-106.346771
2016-06-01,Canada,US,HSW,Heavy Sweet,6421,thousand barrels,CA,56.130366,-106.346771
2016-06-01,Canada,US,LSO,Light Sour,6745,thousand barrels,CA,56.130366,-106.346771
2016-06-01,Canada,US,LSW,Light Sweet,4635,thousand barrels,CA,56.130366,-106.346771
2016-06-01,Canada,US,MED,Medium,19142,thousand barrels,CA,56.130366,-106.346771
2016-06-01,Chad,US,HSW,Heavy Sweet,2096,thousand barrels,TD,15.454166,18.732207
2016-06-01,Colombia,US,HSO,Heavy Sour,11082,thousand barrels,CO,4.570868,-74.297333
2016-06-01,Colombia,US,HSW,Heavy Sweet,395,thousand barrels,CO,4.570868,-74.297333
2016-06-01,Colombia,US,MED,Medium,4065,thousand barrels,CO,4.570868,-74.297333
2016-06-01,Ecuador,US,HSO,Heavy Sour,6702,thousand barrels,EC,-1.831239,-78.183406
2016-06-01,Indonesia,US,MED,Medium,1013,thousand barrels,ID,-0.789275,113.921327
2016-06-01,Iraq,US,HSO,Heavy Sour,5324,thousand barrels,IQ,33.223191,43.679291
2016-06-01,Iraq,US,MED,Medium,7687,thousand barrels,IQ,33.223191,43.679291
2016-06-01,Kuwait,US,MED,Medium,4052,thousand barrels,KW,29.31166,47.481766
2016-06-01,Mexico,US,HSO,Heavy Sour,18174,thousand barrels,MX,23.634501,-102.552784
2016-06-01,Mexico,US,HSW,Heavy Sweet,499,thousand barrels,MX,23.634501,-102.552784
2016-06-01,Mexico,US,LSO,Light Sour,1,thousand barrels,MX,23.634501,-102.552784
2016-06-01,Nigeria,US,LSO,Light Sour,955,thousand barrels,NG,9.081999,8.675277
2016-06-01,Nigeria,US,LSW,Light Sweet,6065,thousand barrels,NG,9.081999,8.675277
2016-06-01,Norway,US,MED,Medium,1050,thousand barrels,NO,60.472024,8.468946
2016-06-01,Oman,US,MED,Medium,1579,thousand barrels,OM,21.512583,55.923255
2016-06-01,Russia,US,LSW,Light Sweet,1030,thousand barrels,RU,61.52401,105.318756
2016-06-01,Russia,US,MED,Medium,669,thousand barrels,RU,61.52401,105.318756
2016-06-01,Saudi Arabia,US,HSO,Heavy Sour,368,thousand barrels,SA,23.885942,45.079162
2016-06-01,Saudi Arabia,US,LSO,Light Sour,2071,thousand barrels,SA,23.885942,45.079162
2016-06-01,Saudi Arabia,US,MED,Medium,30206,thousand barrels,SA,23.885942,45.079162
2016-06-01,United Arab Emirates,US,LSO,Light Sour,997,thousand barrels,AE,23.424076,53.847818
2016-06-01,United Kingdom,US,HSO,Heavy Sour,299,thousand barrels,GB,55.378051,-3.435973
2016-06-01,United Kingdom,US,LSW,Light Sweet,429,thousand barrels,GB,55.378051,-3.435973
2016-06-01,Venezuela,US,HSO,Heavy Sour,19696,thousand barrels,VE,6.42375,-66.58973
2016-06-01,Venezuela,US,HSW,Heavy Sweet,497,thousand barrels,VE,6.42375,-66.58973
2016-06-01,Vietnam,US,MED,Medium,292,thousand barrels,VN,14.058324,108.277199
2016-05-01,Albania,US,HSO,Heavy Sour,295,thousand barrels,AL,41.153332,20.168331
2016-05-01,Angola,US,HSO,Heavy Sour,545,thousand barrels,AO,-11.202692,17.873887
2016-05-01,Angola,US,HSW,Heavy Sweet,1562,thousand barrels,AO,-11.202692,17.873887
2016-05-01,Angola,US,LSW,Light Sweet,775,thousand barrels,AO,-11.202692,17.873887
2016-05-01,Angola,US,MED,Medium,2113,thousand barrels,AO,-11.202692,17.873887
2016-05-01,Brazil,US,HSO,Heavy Sour,2392,thousand barrels,BR,-14.235004,-51.92528
2016-05-01,Brazil,US,MED,Medium,316,thousand barrels,BR,-14.235004,-51.92528
2016-05-01,Canada,US,HSO,Heavy Sour,56287,thousand barrels,CA,56.130366,-106.346771
2016-05-01,Canada,US,HSW,Heavy Sweet,3865,thousand barrels,CA,56.130366,-106.346771
2016-05-01,Canada,US,LSO,Light Sour,5680,thousand barrels,CA,56.130366,-106.346771
2016-05-01,Canada,US,LSW,Light Sweet,6014,thousand barrels,CA,56.130366,-106.346771
2016-05-01,Canada,US,MED,Medium,20659,thousand barrels,CA,56.130366,-106.346771
2016-05-01,Chad,US,HSO,Heavy Sour,972,thousand barrels,TD,15.454166,18.732207
2016-05-01,Chad,US,HSW,Heavy Sweet,2343,thousand barrels,TD,15.454166,18.732207
2016-05-01,Colombia,US,HSO,Heavy Sour,15379,thousand barrels,CO,4.570868,-74.297333
2016-05-01,Colombia,US,MED,Medium,1925,thousand barrels,CO,4.570868,-74.297333
2016-05-01,Ecuador,US,HSO,Heavy Sour,6572,thousand barrels,EC,-1.831239,-78.183406
2016-05-01,Ecuador,US,MED,Medium,390,thousand barrels,EC,-1.831239,-78.183406
2016-05-01,Egypt,US,HSO,Heavy Sour,918,thousand barrels,EG,26.820553,30.802498
2016-05-01,Equatorial Guinea,US,HSW,Heavy Sweet,235,thousand barrels,GQ,1.650801,10.267895
2016-05-01,Equatorial Guinea,US,MED,Medium,385,thousand barrels,GQ,1.650801,10.267895
2016-05-01,Guatemala,US,HSO,Heavy Sour,542,thousand barrels,GT,15.783471,-90.230759
2016-05-01,Indonesia,US,MED,Medium,1632,thousand barrels,ID,-0.789275,113.921327
2016-05-01,Iraq,US,HSO,Heavy Sour,5526,thousand barrels,IQ,33.223191,43.679291
2016-05-01,Iraq,US,MED,Medium,12187,thousand barrels,IQ,33.223191,43.679291
2016-05-01,Kuwait,US,MED,Medium,5478,thousand barrels,KW,29.31166,47.481766
2016-05-01,Libya,US,LSW,Light Sweet,1815,thousand barrels,LY,26.3351,17.228331
2016-05-01,Malaysia,US,LSO,Light Sour,98,thousand barrels,MY,4.210484,101.975766
2016-05-01,Malaysia,US,LSW,Light Sweet,536,thousand barrels,MY,4.210484,101.975766
2016-05-01,Mauritania,US,MED,Medium,511,thousand barrels,MR,21.00789,-10.940835
2016-05-01,Mexico,US,HSO,Heavy Sour,17542,thousand barrels,MX,23.634501,-102.552784
2016-05-01,Mexico,US,LSO,Light Sour,3,thousand barrels,MX,23.634501,-102.552784
2016-05-01,Nigeria,US,HSW,Heavy Sweet,950,thousand barrels,NG,9.081999,8.675277
2016-05-01,Nigeria,US,LSW,Light Sweet,4195,thousand barrels,NG,9.081999,8.675277
2016-05-01,Nigeria,US,MED,Medium,2313,thousand barrels,NG,9.081999,8.675277
2016-05-01,Oman,US,MED,Medium,2051,thousand barrels,OM,21.512583,55.923255
2016-05-01,Russia,US,HSO,Heavy Sour,356,thousand barrels,RU,61.52401,105.318756
2016-05-01,Saudi Arabia,US,HSO,Heavy Sour,904,thousand barrels,SA,23.885942,45.079162
2016-05-01,Saudi Arabia,US,LSO,Light Sour,2200,thousand barrels,SA,23.885942,45.079162
2016-05-01,Saudi Arabia,US,MED,Medium,33166,thousand barrels,SA,23.885942,45.079162
2016-05-01,Trinidad and Tobago,US,MED,Medium,360,thousand barrels,TT,10.691803,-61.222503
2016-05-01,United Arab Emirates,US,LSO,Light Sour,464,thousand barrels,AE,23.424076,53.847818
2016-05-01,Venezuela,US,HSO,Heavy Sour,22261,thousand barrels,VE,6.42375,-66.58973
2016-05-01,Venezuela,US,HSW,Heavy Sweet,1037,thousand barrels,VE,6.42375,-66.58973
2016-04-01,Algeria,US,LSW,Light Sweet,599,thousand barrels,DZ,28.033886,1.659626
2016-04-01,Angola,US,HSO,Heavy Sour,548,thousand barrels,AO,-11.202692,17.873887
2016-04-01,Angola,US,LSW,Light Sweet,195,thousand barrels,AO,-11.202692,17.873887
2016-04-01,Angola,US,MED,Medium,5773,thousand barrels,AO,-11.202692,17.873887
2016-04-01,Azerbaijan,US,LSW,Light Sweet,1051,thousand barrels,AZ,40.143105,47.576927
2016-04-01,Brazil,US,HSO,Heavy Sour,1751,thousand barrels,BR,-14.235004,-51.92528
2016-04-01,Brazil,US,HSW,Heavy Sweet,1415,thousand barrels,BR,-14.235004,-51.92528
2016-04-01,Brazil,US,MED,Medium,987,thousand barrels,BR,-14.235004,-51.92528
2016-04-01,Canada,US,HSO,Heavy Sour,59526,thousand barrels,CA,56.130366,-106.346771
2016-04-01,Canada,US,HSW,Heavy Sweet,3580,thousand barrels,CA,56.130366,-106.346771
2016-04-01,Canada,US,LSO,Light Sour,5052,thousand barrels,CA,56.130366,-106.346771
2016-04-01,Canada,US,LSW,Light Sweet,3517,thousand barrels,CA,56.130366,-106.346771
2016-04-01,Canada,US,MED,Medium,18694,thousand barrels,CA,56.130366,-106.346771
2016-04-01,Chad,US,HSW,Heavy Sweet,2881,thousand barrels,TD,15.454166,18.732207
2016-04-01,Colombia,US,HSO,Heavy Sour,7640,thousand barrels,CO,4.570868,-74.297333
2016-04-01,Colombia,US,MED,Medium,2385,thousand barrels,CO,4.570868,-74.297333
2016-04-01,Ecuador,US,HSO,Heavy Sour,5292,thousand barrels,EC,-1.831239,-78.183406
2016-04-01,Indonesia,US,MED,Medium,1021,thousand barrels,ID,-0.789275,113.921327
2016-04-01,Iraq,US,HSO,Heavy Sour,1901,thousand barrels,IQ,33.223191,43.679291
2016-04-01,Iraq,US,MED,Medium,8579,thousand barrels,IQ,33.223191,43.679291
2016-04-01,Kuwait,US,MED,Medium,5881,thousand barrels,KW,29.31166,47.481766
2016-04-01,Mexico,US,HSO,Heavy Sour,20497,thousand barrels,MX,23.634501,-102.552784
2016-04-01,Mexico,US,LSO,Light Sour,511,thousand barrels,MX,23.634501,-102.552784
2016-04-01,Nigeria,US,LSO,Light Sour,178,thousand barrels,NG,9.081999,8.675277
2016-04-01,Nigeria,US,LSW,Light Sweet,6347,thousand barrels,NG,9.081999,8.675277
2016-04-01,Norway,US,HSO,Heavy Sour,199,thousand barrels,NO,60.472024,8.468946
2016-04-01,Norway,US,LSW,Light Sweet,1051,thousand barrels,NO,60.472024,8.468946
2016-04-01,Oman,US,MED,Medium,2044,thousand barrels,OM,21.512583,55.923255
2016-04-01,Russia,US,LSW,Light Sweet,1424,thousand barrels,RU,61.52401,105.318756
2016-04-01,Russia,US,MED,Medium,299,thousand barrels,RU,61.52401,105.318756
2016-04-01,Saudi Arabia,US,HSO,Heavy Sour,1516,thousand barrels,SA,23.885942,45.079162
2016-04-01,Saudi Arabia,US,LSO,Light Sour,2725,thousand barrels,SA,23.885942,45.079162
2016-04-01,Saudi Arabia,US,MED,Medium,29931,thousand barrels,SA,23.885942,45.079162
2016-04-01,Trinidad and Tobago,US,MED,Medium,365,thousand barrels,TT,10.691803,-61.222503
2016-04-01,United Kingdom,US,HSO,Heavy Sour,513,thousand barrels,GB,55.378051,-3.435973
2016-04-01,Venezuela,US,HSO,Heavy Sour,18481,thousand barrels,VE,6.42375,-66.58973
2016-04-01,Venezuela,US,HSW,Heavy Sweet,3756,thousand barrels,VE,6.42375,-66.58973
2016-04-01,Vietnam,US,LSW,Light Sweet,239,thousand barrels,VN,14.058324,108.277199
2016-03-01,Algeria,US,LSW,Light Sweet,604,thousand barrels,DZ,28.033886,1.659626
2016-03-01,Angola,US,HSO,Heavy Sour,1756,thousand barrels,AO,-11.202692,17.873887
2016-03-01,Angola,US,HSW,Heavy Sweet,1919,thousand barrels,AO,-11.202692,17.873887
2016-03-01,Angola,US,LSW,Light Sweet,166,thousand barrels,AO,-11.202692,17.873887
2016-03-01,Angola,US,MED,Medium,1110,thousand barrels,AO,-11.202692,17.873887
2016-03-01,Argentina,US,HSW,Heavy Sweet,925,thousand barrels,AR,-38.416097,-63.616672
2016-03-01,Brazil,US,HSO,Heavy Sour,2257,thousand barrels,BR,-14.235004,-51.92528
2016-03-01,Brazil,US,HSW,Heavy Sweet,811,thousand barrels,BR,-14.235004,-51.92528
2016-03-01,Canada,US,HSO,Heavy Sour,62921,thousand barrels,CA,56.130366,-106.346771
2016-03-01,Canada,US,HSW,Heavy Sweet,4173,thousand barrels,CA,56.130366,-106.346771
2016-03-01,Canada,US,LSO,Light Sour,7164,thousand barrels,CA,56.130366,-106.346771
2016-03-01,Canada,US,LSW,Light Sweet,4599,thousand barrels,CA,56.130366,-106.346771
2016-03-01,Canada,US,MED,Medium,22517,thousand barrels,CA,56.130366,-106.346771
2016-03-01,Chad,US,HSW,Heavy Sweet,1875,thousand barrels,TD,15.454166,18.732207
2016-03-01,Colombia,US,HSO,Heavy Sour,16073,thousand barrels,CO,4.570868,-74.297333
2016-03-01,Ecuador,US,HSO,Heavy Sour,8188,thousand barrels,EC,-1.831239,-78.183406
2016-03-01,Equatorial Guinea,US,MED,Medium,542,thousand barrels,GQ,1.650801,10.267895
2016-03-01,Guatemala,US,HSO,Heavy Sour,260,thousand barrels,GT,15.783471,-90.230759
2016-03-01,Indonesia,US,MED,Medium,1020,thousand barrels,ID,-0.789275,113.921327
2016-03-01,Iraq,US,HSO,Heavy Sour,3063,thousand barrels,IQ,33.223191,43.679291
2016-03-01,Iraq,US,MED,Medium,8263,thousand barrels,IQ,33.223191,43.679291
2016-03-01,Kuwait,US,HSO,Heavy Sour,547,thousand barrels,KW,29.31166,47.481766
2016-03-01,Kuwait,US,MED,Medium,3265,thousand barrels,KW,29.31166,47.481766
2016-03-01,Mexico,US,HSO,Heavy Sour,17814,thousand barrels,MX,23.634501,-102.552784
2016-03-01,Nigeria,US,HSW,Heavy Sweet,569,thousand barrels,NG,9.081999,8.675277
2016-03-01,Nigeria,US,LSW,Light Sweet,6233,thousand barrels,NG,9.081999,8.675277
2016-03-01,Nigeria,US,MED,Medium,1522,thousand barrels,NG,9.081999,8.675277
2016-03-01,Norway,US,LSO,Light Sour,198,thousand barrels,NO,60.472024,8.468946
2016-03-01,Norway,US,LSW,Light Sweet,2074,thousand barrels,NO,60.472024,8.468946
2016-03-01,Norway,US,MED,Medium,432,thousand barrels,NO,60.472024,8.468946
2016-03-01,Peru,US,HSO,Heavy Sour,360,thousand barrels,PE,-9.189967,-75.015152
2016-03-01,Russia,US,LSW,Light Sweet,700,thousand barrels,RU,61.52401,105.318756
2016-03-01,Saudi Arabia,US,HSO,Heavy Sour,1998,thousand barrels,SA,23.885942,45.079162
2016-03-01,Saudi Arabia,US,LSO,Light Sour,1706,thousand barrels,SA,23.885942,45.079162
2016-03-01,Saudi Arabia,US,MED,Medium,35500,thousand barrels,SA,23.885942,45.079162
2016-03-01,United Kingdom,US,HSO,Heavy Sour,831,thousand barrels,GB,55.378051,-3.435973
2016-03-01,United Kingdom,US,HSW,Heavy Sweet,166,thousand barrels,GB,55.378051,-3.435973
2016-03-01,Venezuela,US,HSO,Heavy Sour,22462,thousand barrels,VE,6.42375,-66.58973
2016-03-01,Venezuela,US,HSW,Heavy Sweet,1511,thousand barrels,VE,6.42375,-66.58973
2016-03-01,Vietnam,US,LSW,Light Sweet,289,thousand barrels,VN,14.058324,108.277199
2016-02-01,Algeria,US,LSW,Light Sweet,1064,thousand barrels,DZ,28.033886,1.659626
2016-02-01,Angola,US,HSO,Heavy Sour,496,thousand barrels,AO,-11.202692,17.873887
2016-02-01,Angola,US,HSW,Heavy Sweet,1369,thousand barrels,AO,-11.202692,17.873887
2016-02-01,Angola,US,LSW,Light Sweet,400,thousand barrels,AO,-11.202692,17.873887
2016-02-01,Angola,US,MED,Medium,1198,thousand barrels,AO,-11.202692,17.873887
2016-02-01,Argentina,US,HSO,Heavy Sour,49,thousand barrels,AR,-38.416097,-63.616672
2016-02-01,Argentina,US,HSW,Heavy Sweet,647,thousand barrels,AR,-38.416097,-63.616672
2016-02-01,Azerbaijan,US,LSW,Light Sweet,1050,thousand barrels,AZ,40.143105,47.576927
2016-02-01,Brazil,US,HSO,Heavy Sour,1781,thousand barrels,BR,-14.235004,-51.92528
2016-02-01,Brazil,US,HSW,Heavy Sweet,495,thousand barrels,BR,-14.235004,-51.92528
2016-02-01,Brazil,US,MED,Medium,1888,thousand barrels,BR,-14.235004,-51.92528
2016-02-01,Canada,US,HSO,Heavy Sour,61362,thousand barrels,CA,56.130366,-106.346771
2016-02-01,Canada,US,HSW,Heavy Sweet,5523,thousand barrels,CA,56.130366,-106.346771
2016-02-01,Canada,US,LSO,Light Sour,6683,thousand barrels,CA,56.130366,-106.346771
2016-02-01,Canada,US,LSW,Light Sweet,5271,thousand barrels,CA,56.130366,-106.346771
2016-02-01,Canada,US,MED,Medium,23916,thousand barrels,CA,56.130366,-106.346771
2016-02-01,Chad,US,HSW,Heavy Sweet,3758,thousand barrels,TD,15.454166,18.732207
2016-02-01,Colombia,US,HSO,Heavy Sour,12198,thousand barrels,CO,4.570868,-74.297333
2016-02-01,Colombia,US,MED,Medium,1491,thousand barrels,CO,4.570868,-74.297333
2016-02-01,Ecuador,US,HSO,Heavy Sour,7133,thousand barrels,EC,-1.831239,-78.183406
2016-02-01,Equatorial Guinea,US,MED,Medium,108,thousand barrels,GQ,1.650801,10.267895
2016-02-01,Guatemala,US,HSO,Heavy Sour,272,thousand barrels,GT,15.783471,-90.230759
2016-02-01,Indonesia,US,MED,Medium,1004,thousand barrels,ID,-0.789275,113.921327
2016-02-01,Iraq,US,HSO,Heavy Sour,2823,thousand barrels,IQ,33.223191,43.679291
2016-02-01,Iraq,US,MED,Medium,4269,thousand barrels,IQ,33.223191,43.679291
2016-02-01,Kuwait,US,MED,Medium,8389,thousand barrels,KW,29.31166,47.481766
2016-02-01,Malaysia,US,LSW,Light Sweet,725,thousand barrels,MY,4.210484,101.975766
2016-02-01,Mexico,US,HSO,Heavy Sour,13739,thousand barrels,MX,23.634501,-102.552784
2016-02-01,Mexico,US,LSO,Light Sour,450,thousand barrels,MX,23.634501,-102.552784
2016-02-01,Nigeria,US,LSW,Light Sweet,4327,thousand barrels,NG,9.081999,8.675277
2016-02-01,Nigeria,US,MED,Medium,3127,thousand barrels,NG,9.081999,8.675277
2016-02-01,Norway,US,LSW,Light Sweet,1050,thousand barrels,NO,60.472024,8.468946
2016-02-01,Russia,US,MED,Medium,250,thousand barrels,RU,61.52401,105.318756
2016-02-01,Saudi Arabia,US,LSO,Light Sour,1543,thousand barrels,SA,23.885942,45.079162
2016-02-01,Saudi Arabia,US,MED,Medium,28195,thousand barrels,SA,23.885942,45.079162
2016-02-01,Trinidad and Tobago,US,MED,Medium,120,thousand barrels,TT,10.691803,-61.222503
2016-02-01,Venezuela,US,HSO,Heavy Sour,20541,thousand barrels,VE,6.42375,-66.58973
2016-02-01,Venezuela,US,HSW,Heavy Sweet,502,thousand barrels,VE,6.42375,-66.58973
2016-02-01,Vietnam,US,MED,Medium,286,thousand barrels,VN,14.058324,108.277199
2016-01-01,Angola,US,HSO,Heavy Sour,2256,thousand barrels,AO,-11.202692,17.873887
2016-01-01,Angola,US,HSW,Heavy Sweet,10,thousand barrels,AO,-11.202692,17.873887
2016-01-01,Angola,US,LSW,Light Sweet,482,thousand barrels,AO,-11.202692,17.873887
2016-01-01,Angola,US,MED,Medium,2406,thousand barrels,AO,-11.202692,17.873887
2016-01-01,Argentina,US,HSW,Heavy Sweet,819,thousand barrels,AR,-38.416097,-63.616672
2016-01-01,Brazil,US,HSO,Heavy Sour,3262,thousand barrels,BR,-14.235004,-51.92528
2016-01-01,Brazil,US,HSW,Heavy Sweet,265,thousand barrels,BR,-14.235004,-51.92528
2016-01-01,Brazil,US,LSW,Light Sweet,403,thousand barrels,BR,-14.235004,-51.92528
2016-01-01,Brazil,US,MED,Medium,1108,thousand barrels,BR,-14.235004,-51.92528
2016-01-01,Canada,US,HSO,Heavy Sour,71114,thousand barrels,CA,56.130366,-106.346771
2016-01-01,Canada,US,HSW,Heavy Sweet,5673,thousand barrels,CA,56.130366,-106.346771
2016-01-01,Canada,US,LSO,Light Sour,6357,thousand barrels,CA,56.130366,-106.346771
2016-01-01,Canada,US,LSW,Light Sweet,4227,thousand barrels,CA,56.130366,-106.346771
2016-01-01,Canada,US,MED,Medium,17934,thousand barrels,CA,56.130366,-106.346771
2016-01-01,Chad,US,HSW,Heavy Sweet,1815,thousand barrels,TD,15.454166,18.732207
